1624230000000,2021-06-20 23:00:00,35650.10000000,35727.94000000,35460.00000000,35600.16000000,1749.51796100,62290771.17760657,56588
1624226400000,2021-06-20 22:00:00,35542.52000000,35790.00000000,35391.24000000,35650.10000000,2292.83854500,81636068.00103323,54751
1624222800000,2021-06-20 21:00:00,35822.36000000,35900.00000000,35500.00000000,35542.52000000,3082.55627700,109955112.20855089,69855
1624219200000,2021-06-20 20:00:00,35502.83000000,36137.72000000,35380.00000000,35822.37000000,5917.22379400,211936658.63720950,127542
1624215600000,2021-06-20 19:00:00,34940.45000000,35700.92000000,34836.90000000,35502.82000000,5173.27135700,182541982.10031582,110611
1624212000000,2021-06-20 18:00:00,34575.10000000,34991.01000000,34568.33000000,34940.45000000,2467.29958200,85875378.78188433,57536
1624208400000,2021-06-20 17:00:00,34578.00000000,34794.07000000,34422.06000000,34575.99000000,2704.94811800,93667363.26047046,51849
1624204800000,2021-06-20 16:00:00,34422.11000000,34688.00000000,34289.00000000,34577.99000000,3089.90874400,106660403.38165567,80179
1624201200000,2021-06-20 15:00:00,34318.16000000,34666.00000000,34303.52000000,34422.71000000,5257.56814200,181259706.49786816,150042
1624197600000,2021-06-20 14:00:00,33906.55000000,34332.37000000,33703.79000000,34316.81000000,4753.69712800,162051028.67853489,101917
1624194000000,2021-06-20 13:00:00,33922.17000000,34289.00000000,33823.94000000,33906.55000000,4737.36511700,161197995.22683829,73738
1624190400000,2021-06-20 12:00:00,33870.56000000,34013.24000000,33336.00000000,33922.17000000,8988.60927900,302339393.94946570,124726
1624186800000,2021-06-20 11:00:00,34086.80000000,34270.85000000,33750.00000000,33872.90000000,5623.44622400,191126163.32383209,85613
1624183200000,2021-06-20 10:00:00,34986.43000000,35011.19000000,33724.48000000,34086.81000000,11875.85775900,406409385.54477730,182561
1624179600000,2021-06-20 09:00:00,35332.31000000,35396.82000000,34868.84000000,34986.43000000,4693.53588100,164837311.68773433,59033
1624176000000,2021-06-20 08:00:00,35637.72000000,35693.88000000,35277.55000000,35334.72000000,2111.35062700,74831617.96096663,34802
1624172400000,2021-06-20 07:00:00,35507.81000000,35666.29000000,35363.02000000,35637.71000000,2500.97512100,88769078.11723622,37329
1624168800000,2021-06-20 06:00:00,35724.54000000,35760.26000000,35478.13000000,35508.22000000,1334.84288100,47530721.07859356,27208
1624165200000,2021-06-20 05:00:00,35801.45000000,35922.00000000,35699.67000000,35724.54000000,1405.51063200,50320792.64733950,23838
1624161600000,2021-06-20 04:00:00,35527.25000000,35891.41000000,35442.00000000,35801.46000000,2057.11399200,73402552.94322426,34776
1624158000000,2021-06-20 03:00:00,35596.99000000,35769.84000000,35454.93000000,35527.24000000,1540.75400500,54868965.08398225,29045
1624154400000,2021-06-20 02:00:00,35635.04000000,35636.65000000,35278.08000000,35597.46000000,1725.80717100,61160073.79618351,30979
1624150800000,2021-06-20 01:00:00,35383.66000000,35800.00000000,35331.02000000,35636.58000000,1997.74056400,71165043.14244154,33293
1624147200000,2021-06-20 00:00:00,35483.72000000,35668.53000000,35119.21000000,35383.66000000,2796.43194900,98800769.61301594,54060
1624143600000,2021-06-19 23:00:00,35557.01000000,35817.05000000,35394.75000000,35483.72000000,1972.15824000,70136419.44317663,38534
1624140000000,2021-06-19 22:00:00,35858.95000000,35889.82000000,35525.00000000,35557.01000000,1671.85663600,59646619.89481810,35762
1624136400000,2021-06-19 21:00:00,36101.33000000,36148.07000000,35834.54000000,35858.95000000,1291.82183600,46525816.67489594,33794
1624132800000,2021-06-19 20:00:00,35943.65000000,36200.00000000,35711.89000000,36104.15000000,2671.36608700,96106426.09099477,42736
1624129200000,2021-06-19 19:00:00,35509.89000000,36039.28000000,35496.84000000,35943.65000000,2371.38551900,84898330.00568294,47689
1624125600000,2021-06-19 18:00:00,35765.50000000,35765.50000000,35360.08000000,35509.89000000,3217.01645600,114282112.43905647,60168
1624122000000,2021-06-19 17:00:00,35889.28000000,35919.81000000,35634.56000000,35765.50000000,2326.92661900,83208867.63846306,42879
1624118400000,2021-06-19 16:00:00,36114.85000000,36210.00000000,35778.31000000,35889.28000000,2460.59026500,88417412.51981700,40386
1624114800000,2021-06-19 15:00:00,36241.56000000,36350.00000000,35850.00000000,36114.85000000,2666.64460000,96204947.32897089,46483
1624111200000,2021-06-19 14:00:00,35769.31000000,36300.00000000,35766.60000000,36242.68000000,3897.42761200,140524330.91033755,58617
1624107600000,2021-06-19 13:00:00,35743.02000000,35911.12000000,35550.00000000,35769.31000000,2555.06511000,91373888.40507747,43464
1624104000000,2021-06-19 12:00:00,35940.22000000,36457.00000000,35621.59000000,35743.01000000,5888.09366600,212352399.55856038,87557
1624100400000,2021-06-19 11:00:00,35699.65000000,35995.00000000,35699.64000000,35940.22000000,2172.62511200,77956967.04292552,37937
1624096800000,2021-06-19 10:00:00,35646.63000000,35897.11000000,35561.81000000,35699.65000000,2277.87918700,81327143.34277643,42582
