,,timestamp,Open,High,Low,Close,Volume,ema,sma,bb_high_indicator,bb_low_indicator
1610312400000.0,2021-01-10 21:00:00,38288.17,37525.22,38055.3,7661.059573,290757651.2777748,151403.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610308800000.0,2021-01-10 20:00:00,37793.5,35111.11,37718.88,18938.329804,696190674.0706819,326195.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610305200000.0,2021-01-10 19:00:00,38536.65,37111.0,37456.77,4232.502555,160518393.074148,108389.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610301600000.0,2021-01-10 18:00:00,38778.0,37675.3,38109.68,6090.671447,232738420.47658575,130643.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610298000000.0,2021-01-10 17:00:00,39388.2,37200.0,38571.86,12879.620696,492818910.7650977,227163.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610294400000.0,2021-01-10 16:00:00,39757.55,39186.16,39234.29,2904.113456,114524017.31947872,74323.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610290800000.0,2021-01-10 15:00:00,39934.76,39062.91,39671.81,3219.502219,127407920.98714544,80993.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610287200000.0,2021-01-10 14:00:00,39847.26,39247.54,39431.59,3199.914023,126603785.2678293,77289.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610283600000.0,2021-01-10 13:00:00,40126.0,39426.59,39800.9,3799.316603,151386269.92626396,83841.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610280000000.0,2021-01-10 12:00:00,39777.77,38450.0,39538.57,6929.936839,272139723.4301698,139744.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610276400000.0,2021-01-10 11:00:00,40429.56,38888.0,39181.76,8619.31148,340819805.54859066,168941.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610272800000.0,2021-01-10 10:00:00,40850.0,40000.0,40429.2,5145.086741,208070825.51832277,124172.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610269200000.0,2021-01-10 09:00:00,41060.0,40732.0,40768.48,2642.958747,108097086.74610233,71415.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610265600000.0,2021-01-10 08:00:00,41033.0,40555.0,40798.29,2415.931335,98459402.84023768,82913.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610262000000.0,2021-01-10 07:00:00,41066.62,40660.88,40978.57,2143.462273,87593443.12207167,63012.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610258400000.0,2021-01-10 06:00:00,41073.26,40350.0,40904.5,2194.912951,89548994.99182704,68652.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610254800000.0,2021-01-10 05:00:00,40665.23,40260.0,40451.84,2044.479107,82813349.32221709,65702.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610251200000.0,2021-01-10 04:00:00,40602.29,40050.0,40342.46,2786.996809,112516572.9781166,70179.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610247600000.0,2021-01-10 03:00:00,40991.2,40250.0,40316.64,2477.288512,100527756.90546729,68596.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610244000000.0,2021-01-10 02:00:00,41145.21,40814.04,40945.28,2353.852746,96509933.21078184,56820.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610240400000.0,2021-01-10 01:00:00,41350.0,40450.05,41141.56,4299.152502,176409335.99983746,113141.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610236800000.0,2021-01-10 00:00:00,40736.76,40087.15,40581.48,2697.151944,109155020.52709842,75975.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610233200000.0,2021-01-09 23:00:00,40415.01,39928.91,40088.22,3255.535761,130848312.14581372,77661.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610229600000.0,2021-01-09 22:00:00,40743.47,40120.0,40281.09,1973.252287,79649919.17291719,63216.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610226000000.0,2021-01-09 21:00:00,40755.0,40483.17,40718.8,2433.80943,98937085.1121126,74533.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610222400000.0,2021-01-09 20:00:00,40781.69,40050.0,40606.22,3330.651765,134668657.46555305,86204.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610218800000.0,2021-01-09 19:00:00,40880.0,40469.4,40665.91,1864.142493,75910582.2149966,55768.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610215200000.0,2021-01-09 18:00:00,40800.0,40417.36,40650.01,2109.16468,85758517.67667532,52834.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610211600000.0,2021-01-09 17:00:00,40586.87,39985.45,40421.4,2205.653031,89095373.96045113,61685.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610208000000.0,2021-01-09 16:00:00,40649.96,39869.0,39995.1,3942.095173,158583517.3801292,101902.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610204400000.0,2021-01-09 15:00:00,40953.0,40200.0,40525.15,3364.433164,136453850.42727688,84201.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610200800000.0,2021-01-09 14:00:00,41380.0,40700.0,40819.01,3867.781192,158901525.7957786,88998.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610197200000.0,2021-01-09 13:00:00,41222.0,40679.1,41051.65,3818.65745,156480184.02975568,101156.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610193600000.0,2021-01-09 12:00:00,40912.48,40410.01,40874.99,2732.201204,111129222.70939648,70238.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610190000000.0,2021-01-09 11:00:00,41237.44,40256.73,40565.77,4682.991247,191114775.5547688,116488.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1610186400000.0,2021-01-09 10:00:00,40800.0,40105.51,40376.03,3130.356558,126596569.76688394,79151.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610182800000.0,2021-01-09 09:00:00,40790.0,40164.03,40348.35,3653.415447,147912608.83417118,104095.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610179200000.0,2021-01-09 08:00:00,40254.42,39290.86,40172.14,3081.993289,122880599.47300185,90034.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610175600000.0,2021-01-09 07:00:00,39692.0,38720.0,39638.61,3109.889209,122140688.02104704,82441.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610172000000.0,2021-01-09 06:00:00,39627.11,38888.0,38984.86,4352.605937,170621480.1238913,110337.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610168400000.0,2021-01-09 05:00:00,40206.43,39154.48,39295.37,3025.041625,120011440.79497737,89565.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610164800000.0,2021-01-09 04:00:00,40490.0,39805.03,40206.44,1976.484373,79389762.67386834,61321.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610161200000.0,2021-01-09 03:00:00,40376.69,39709.61,40211.59,1917.78678,76876333.8332959,63739.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610157600000.0,2021-01-09 02:00:00,40561.97,39500.0,39973.0,3032.046541,121509932.94021644,82121.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610154000000.0,2021-01-09 01:00:00,40321.92,39710.0,40198.56,4543.736056,181652860.51564184,96651.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610150400000.0,2021-01-09 00:00:00,40976.13,39980.27,40283.56,4382.254983,177655228.53915623,103817.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610146800000.0,2021-01-08 23:00:00,40937.77,40465.76,40582.81,2685.599805,109371595.530941,84417.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610143200000.0,2021-01-08 22:00:00,40785.0,39740.95,40674.45,3008.048563,121290642.627034,94417.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610139600000.0,2021-01-08 21:00:00,40116.37,38652.0,40075.82,6171.364208,243712568.1546944,130312.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1610136000000.0,2021-01-08 20:00:00,40500.0,38888.0,39059.15,9598.073547,379934389.42082304,202984.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1610132400000.0,2021-01-08 19:00:00,40700.0,39900.35,40365.09,3881.072464,156704308.9492545,89817.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610128800000.0,2021-01-08 18:00:00,41153.0,39800.0,39920.39,6673.747782,269890839.419266,137300.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610125200000.0,2021-01-08 17:00:00,41556.19,40888.88,41009.07,3675.204655,151525080.93204275,89742.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610121600000.0,2021-01-08 16:00:00,41600.0,40359.67,41303.42,6293.058759,258570569.6883412,125823.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610118000000.0,2021-01-08 15:00:00,41950.0,39777.0,40829.08,12863.951617,525866974.4244745,235224.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1610114400000.0,2021-01-08 14:00:00,41564.72,40970.22,41454.13,3918.180651,161743369.5899001,85972.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610110800000.0,2021-01-08 13:00:00,41641.83,40700.0,41311.18,5331.452666,219726996.61805144,102736.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610107200000.0,2021-01-08 12:00:00,41785.9,40857.37,41316.91,7590.278927,314289402.99398154,161233.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610103600000.0,2021-01-08 11:00:00,41500.45,40345.39,41286.67,9286.549999,381339340.1087493,173240.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610100000000.0,2021-01-08 10:00:00,41057.79,39220.0,40721.45,10298.221326,413988645.03214854,192411.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610096400000.0,2021-01-08 09:00:00,39374.22,38222.0,39358.34,3995.803833,155055524.7293439,92046.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610092800000.0,2021-01-08 08:00:00,38985.06,38414.7,38648.95,3277.73807,126726366.48661976,77560.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610089200000.0,2021-01-08 07:00:00,39143.8,38280.16,38930.55,4177.46546,161995711.1779865,91584.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610085600000.0,2021-01-08 06:00:00,38685.13,37563.92,38537.94,3989.761815,152681589.9511675,85138.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610082000000.0,2021-01-08 05:00:00,38700.0,37895.0,37975.25,4384.158743,168179267.7422812,78020.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610078400000.0,2021-01-08 04:00:00,38949.97,38155.61,38668.92,5126.666402,198141885.51559743,92378.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610074800000.0,2021-01-08 03:00:00,38460.13,37068.4,38347.1,5036.746918,191531646.49060035,107958.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610071200000.0,2021-01-08 02:00:00,38692.83,36500.0,37181.74,9364.247135,350671968.12783986,184588.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610067600000.0,2021-01-08 01:00:00,39000.0,37800.0,38681.37,5775.389265,222320078.6438312,118187.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610064000000.0,2021-01-08 00:00:00,39699.87,38793.23,38793.23,3387.174889,133184446.3763954,92545.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610060400000.0,2021-01-07 23:00:00,39680.54,38541.38,39432.28,5866.665465,229001742.1461096,129513.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610056800000.0,2021-01-07 22:00:00,39969.0,39150.0,39665.92,2855.62721,113198084.48035602,94586.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610053200000.0,2021-01-07 21:00:00,39882.07,38908.11,39687.11,4533.614789,178905952.0280915,98626.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610049600000.0,2021-01-07 20:00:00,39199.33,38352.88,39109.38,4364.133612,169359110.4902306,97943.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610046000000.0,2021-01-07 19:00:00,39236.12,37493.52,39062.0,9539.541292,367676058.9442618,178227.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610042400000.0,2021-01-07 18:00:00,40365.0,36500.0,38948.48,16920.672871,656141657.3424624,352801.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1610038800000.0,2021-01-07 17:00:00,39775.0,39101.36,39732.92,4853.729905,191791634.7475186,118869.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610035200000.0,2021-01-07 16:00:00,39500.0,38921.49,39120.01,8054.616114,315624646.46786094,152513.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610031600000.0,2021-01-07 15:00:00,38970.42,38062.75,38970.42,5401.362641,208049947.52961344,108411.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610028000000.0,2021-01-07 14:00:00,38644.76,38079.02,38453.97,5516.633701,211915217.15929496,127201.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610024400000.0,2021-01-07 13:00:00,38429.0,37900.0,38161.6,5364.346066,205106242.97582552,109894.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610020800000.0,2021-01-07 12:00:00,38200.0,37518.0,37941.36,6363.359069,241319458.8643537,126651.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610017200000.0,2021-01-07 11:00:00,37913.72,37038.97,37822.09,4315.490397,161597115.72571477,93785.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610013600000.0,2021-01-07 10:00:00,37500.0,36920.0,37045.45,3236.822718,120314344.26502907,73246.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610010000000.0,2021-01-07 09:00:00,37500.99,36905.0,37492.69,4407.045594,163843785.85139343,73931.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610006400000.0,2021-01-07 08:00:00,37350.0,36300.0,37217.55,5254.610209,193767393.7032779,105341.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1610002800000.0,2021-01-07 07:00:00,37338.72,36720.0,36859.85,3782.276886,140083390.80394545,91008.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609999200000.0,2021-01-07 06:00:00,37439.75,36710.0,37130.84,4095.35114,151906540.4567833,102410.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609995600000.0,2021-01-07 05:00:00,37700.8,37100.77,37347.2,4337.600291,162305184.4261605,88626.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609992000000.0,2021-01-07 04:00:00,37550.0,37056.12,37450.95,4099.953841,153032050.67556983,93723.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609988400000.0,2021-01-07 03:00:00,37699.0,36926.53,37454.48,4747.646909,177380063.69681457,102236.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609984800000.0,2021-01-07 02:00:00,37087.01,36456.0,36962.37,4112.981009,151378625.9565755,75846.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609981200000.0,2021-01-07 01:00:00,37227.61,36615.83,36871.47,4542.03973,167744153.75912637,92343.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609977600000.0,2021-01-07 00:00:00,37287.63,36422.71,37150.66,6259.578978,231127540.88700172,126956.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609974000000.0,2021-01-06 23:00:00,36939.21,35949.12,36769.36,5501.43949,200767262.2412077,99093.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609970400000.0,2021-01-06 22:00:00,36379.99,35700.92,35989.63,2717.847393,98138204.7716402,84495.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609966800000.0,2021-01-06 21:00:00,36470.0,35650.0,35874.16,7481.324348,269663315.9989594,143699.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609963200000.0,2021-01-06 20:00:00,36250.0,34280.0,36015.88,10922.412724,384838155.9912445,211465.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1609959600000.0,2021-01-06 19:00:00,35695.0,34652.6,34816.72,5619.207768,198986931.5587426,127198.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609956000000.0,2021-01-06 18:00:00,35245.0,34894.22,35215.75,3704.008481,130045690.18758427,79341.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609952400000.0,2021-01-06 17:00:00,35057.81,34562.0,34898.52,3410.29344,118876311.09590796,78917.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609948800000.0,2021-01-06 16:00:00,35076.42,34372.92,34612.41,6142.986291,213765663.67000848,119999.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609945200000.0,2021-01-06 15:00:00,34790.0,34150.0,34566.19,4050.156848,139949954.8467573,84656.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609941600000.0,2021-01-06 14:00:00,34593.5,34052.42,34213.46,5728.368095,196539271.47079065,118986.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609938000000.0,2021-01-06 13:00:00,35050.0,34300.0,34550.0,4296.272331,148666291.75269622,101607.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609934400000.0,2021-01-06 12:00:00,35088.0,34415.61,34929.87,4569.514665,158781299.83276105,111089.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609930800000.0,2021-01-06 11:00:00,35200.0,34342.87,34918.53,6362.804142,221652511.71656263,135283.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609927200000.0,2021-01-06 10:00:00,34550.0,33834.61,34417.36,3851.574259,132191268.15797724,81692.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609923600000.0,2021-01-06 09:00:00,34607.69,33357.9,33919.5,5753.91297,195480943.5815961,116923.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609920000000.0,2021-01-06 08:00:00,34950.77,34015.0,34594.28,5094.759196,176018487.58908296,104746.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609916400000.0,2021-01-06 07:00:00,35248.63,34350.0,34676.4,3898.737284,135685914.15764904,90102.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609912800000.0,2021-01-06 06:00:00,35229.1,34782.44,35125.51,3923.026403,137467483.4954543,82118.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609909200000.0,2021-01-06 05:00:00,35590.0,34510.0,34978.91,5595.783676,196115940.87795284,106461.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1609905600000.0,2021-01-06 04:00:00,35766.58,34109.83,35325.91,12735.417627,444922768.19202006,211886.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1609902000000.0,2021-01-06 03:00:00,34170.0,33652.0,34117.59,3183.088045,107858643.06601506,79479.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
